unit_id,student_id,hw_title,hw_submitted,hw_grade
248063,61,14. Plot.ly Homework,TRUE,A+
250031,61,15. Geo-mapping Homework,TRUE,A+
251064,61,Milestone: Polish Your Online Presence,TRUE,A+
252090,61,Project 3,TRUE,A+
253032,61,Milestone: Employer-Ready,TRUE,A+
254092,61,18. Tableau Homework,TRUE,A+
255016,61,19. Supervised Learning Homework,TRUE,A+
256017,61,22. Big Data Homework,TRUE,A+
257046,61,Milestone: Employer-Competitive,TRUE,A+
258054,61,Project 4,TRUE,A+
259062,61,20. Unsupervised Learning Homework,TRUE,A+
260027,61,21. Deep Learning Homework,TRUE,A+
231019,62,0: Data Prework,TRUE,A+
232023,62,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,62,1. Excel Homework,TRUE,A+
234094,62,2. Visual Basic Homework,TRUE,A+
235007,62,3. Python Homework,TRUE,A+
236081,62,4. Pandas Homework,TRUE,A+
237090,62,5. Matplotlib Homework,TRUE,A+
238028,62,Milestone: Pave Your Pathway,TRUE,A+
239060,62,6. Python APIs Homework,TRUE,A+
240042,62,Project 1,TRUE,A+
241029,62,10. SQLAlchemy Homework,TRUE,A+
242009,62,9. SQL Homework,TRUE,A+
243078,62,Milestone: Develop Your Resume,TRUE,A+
244049,62,11. HTML and CSS Homework,TRUE,A+
245009,62,12. Web Scraping and Mongo Homework,TRUE,A+
246042,62,Project 2,TRUE,A+
248063,62,14. Plot.ly Homework,TRUE,A+
250031,62,15. Geo-mapping Homework,TRUE,A+
251064,62,Milestone: Polish Your Online Presence,TRUE,A+
252090,62,Project 3,TRUE,A+
253032,62,Milestone: Employer-Ready,TRUE,A+
254092,62,18. Tableau Homework,TRUE,A+
255016,62,19. Supervised Learning Homework,TRUE,A+
256017,62,22. Big Data Homework,TRUE,A+
257046,62,Milestone: Employer-Competitive,TRUE,A+
258054,62,Project 4,TRUE,A+
259062,62,20. Unsupervised Learning Homework,TRUE,A+
260027,62,21. Deep Learning Homework,TRUE,A+
231019,63,0: Data Prework,TRUE,A+
232023,63,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,63,1. Excel Homework,TRUE,A+
234094,63,2. Visual Basic Homework,TRUE,A+
235007,63,3. Python Homework,TRUE,A+
236081,63,4. Pandas Homework,TRUE,A+
237090,63,5. Matplotlib Homework,TRUE,A+
238028,63,Milestone: Pave Your Pathway,TRUE,A+
239060,63,6. Python APIs Homework,TRUE,A+
240042,63,Project 1,TRUE,A+
241029,63,10. SQLAlchemy Homework,TRUE,A+
242009,63,9. SQL Homework,TRUE,A+
243078,63,Milestone: Develop Your Resume,TRUE,A+
244049,63,11. HTML and CSS Homework,TRUE,A+
245009,63,12. Web Scraping and Mongo Homework,TRUE,A+
246042,63,Project 2,TRUE,A+
248063,63,14. Plot.ly Homework,TRUE,A+
250031,63,15. Geo-mapping Homework,TRUE,A+
251064,63,Milestone: Polish Your Online Presence,TRUE,A+
252090,63,Project 3,TRUE,A+
253032,63,Milestone: Employer-Ready,TRUE,A+
254092,63,18. Tableau Homework,TRUE,A+
255016,63,19. Supervised Learning Homework,TRUE,A+
256017,63,22. Big Data Homework,TRUE,A+
257046,63,Milestone: Employer-Competitive,TRUE,A+
258054,63,Project 4,TRUE,A+
259062,63,20. Unsupervised Learning Homework,TRUE,A+
260027,63,21. Deep Learning Homework,TRUE,A+
231019,64,0: Data Prework,TRUE,A+
232023,64,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,64,1. Excel Homework,TRUE,A+
234094,64,2. Visual Basic Homework,TRUE,A+
235007,64,3. Python Homework,TRUE,A+
236081,64,4. Pandas Homework,TRUE,A+
237090,64,5. Matplotlib Homework,TRUE,A+
238028,64,Milestone: Pave Your Pathway,TRUE,A+
239060,64,6. Python APIs Homework,TRUE,A+
240042,64,Project 1,TRUE,A+
241029,64,10. SQLAlchemy Homework,TRUE,A+
242009,64,9. SQL Homework,TRUE,A+
243078,64,Milestone: Develop Your Resume,TRUE,A+
244049,64,11. HTML and CSS Homework,TRUE,A+
245009,64,12. Web Scraping and Mongo Homework,TRUE,A+
246042,64,Project 2,TRUE,A+
248063,64,14. Plot.ly Homework,TRUE,A+
250031,64,15. Geo-mapping Homework,TRUE,A+
251064,64,Milestone: Polish Your Online Presence,TRUE,A+
252090,64,Project 3,TRUE,A+
253032,64,Milestone: Employer-Ready,TRUE,A+
254092,64,18. Tableau Homework,TRUE,A+
255016,64,19. Supervised Learning Homework,TRUE,A+
256017,64,22. Big Data Homework,TRUE,A+
257046,64,Milestone: Employer-Competitive,TRUE,A+
258054,64,Project 4,TRUE,A+
259062,64,20. Unsupervised Learning Homework,TRUE,A+
260027,64,21. Deep Learning Homework,TRUE,A+
231019,65,0: Data Prework,FALSE,
232023,65,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,65,1. Excel Homework,TRUE,A+
234094,65,2. Visual Basic Homework,TRUE,A+
235007,65,3. Python Homework,TRUE,A+
236081,65,4. Pandas Homework,TRUE,A+
237090,65,5. Matplotlib Homework,TRUE,A+
238028,65,Milestone: Pave Your Pathway,TRUE,A+
239060,65,6. Python APIs Homework,TRUE,A+
240042,65,Project 1,TRUE,A+
241029,65,10. SQLAlchemy Homework,TRUE,A+
242009,65,9. SQL Homework,TRUE,A+
243078,65,Milestone: Develop Your Resume,TRUE,A+
244049,65,11. HTML and CSS Homework,TRUE,A+
245009,65,12. Web Scraping and Mongo Homework,TRUE,A+
246042,65,Project 2,TRUE,A+
248063,65,14. Plot.ly Homework,TRUE,A+
250031,65,15. Geo-mapping Homework,TRUE,A+
251064,65,Milestone: Polish Your Online Presence,TRUE,A+
252090,65,Project 3,TRUE,A+
253032,65,Milestone: Employer-Ready,TRUE,A+
254092,65,18. Tableau Homework,TRUE,A+
255016,65,19. Supervised Learning Homework,TRUE,A+
256017,65,22. Big Data Homework,TRUE,A+
257046,65,Milestone: Employer-Competitive,TRUE,A+
258054,65,Project 4,TRUE,A+
259062,65,20. Unsupervised Learning Homework,TRUE,A+
260027,65,21. Deep Learning Homework,TRUE,A+
231019,66,0: Data Prework,TRUE,A+
232023,66,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,66,1. Excel Homework,TRUE,A+
234094,66,2. Visual Basic Homework,TRUE,A+
235007,66,3. Python Homework,TRUE,A+
236081,66,4. Pandas Homework,TRUE,A+
237090,66,5. Matplotlib Homework,TRUE,A+
238028,66,Milestone: Pave Your Pathway,TRUE,A+
239060,66,6. Python APIs Homework,TRUE,A+
240042,66,Project 1,TRUE,A+
241029,66,10. SQLAlchemy Homework,TRUE,A+
242009,66,9. SQL Homework,TRUE,A+
243078,66,Milestone: Develop Your Resume,TRUE,A+
244049,66,11. HTML and CSS Homework,TRUE,A+
245009,66,12. Web Scraping and Mongo Homework,TRUE,A+
246042,66,Project 2,TRUE,A+
248063,66,14. Plot.ly Homework,TRUE,A+
250031,66,15. Geo-mapping Homework,TRUE,A+
251064,66,Milestone: Polish Your Online Presence,TRUE,A+
252090,66,Project 3,TRUE,A+
253032,66,Milestone: Employer-Ready,TRUE,A+
254092,66,18. Tableau Homework,TRUE,A+
255016,66,19. Supervised Learning Homework,TRUE,A+
256017,66,22. Big Data Homework,TRUE,A+
257046,66,Milestone: Employer-Competitive,TRUE,A+
258054,66,Project 4,TRUE,A+
259062,66,20. Unsupervised Learning Homework,TRUE,A+
260027,66,21. Deep Learning Homework,TRUE,A+
231019,67,0: Data Prework,TRUE,A+
232023,67,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,67,1. Excel Homework,TRUE,A+
234094,67,2. Visual Basic Homework,TRUE,A+
235007,67,3. Python Homework,TRUE,A+
236081,67,4. Pandas Homework,TRUE,A+
237090,67,5. Matplotlib Homework,TRUE,A+
238028,67,Milestone: Pave Your Pathway,TRUE,A+
239060,67,6. Python APIs Homework,TRUE,A+
240042,67,Project 1,TRUE,A+
241029,67,10. SQLAlchemy Homework,TRUE,A+
242009,67,9. SQL Homework,TRUE,A+
243078,67,Milestone: Develop Your Resume,TRUE,A+
244049,67,11. HTML and CSS Homework,TRUE,A+
245009,67,12. Web Scraping and Mongo Homework,TRUE,A+
246042,67,Project 2,TRUE,A+
248063,67,14. Plot.ly Homework,TRUE,A+
250031,67,15. Geo-mapping Homework,TRUE,A+
251064,67,Milestone: Polish Your Online Presence,TRUE,A+
252090,67,Project 3,TRUE,A+
253032,67,Milestone: Employer-Ready,TRUE,A+
254092,67,18. Tableau Homework,TRUE,A+
255016,67,19. Supervised Learning Homework,TRUE,A+
256017,67,22. Big Data Homework,TRUE,A+
257046,67,Milestone: Employer-Competitive,TRUE,A+
258054,67,Project 4,TRUE,A+
259062,67,20. Unsupervised Learning Homework,TRUE,A+
260027,67,21. Deep Learning Homework,TRUE,A+
231019,68,0: Data Prework,TRUE,A+
232023,68,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,68,1. Excel Homework,TRUE,A+
234094,68,2. Visual Basic Homework,TRUE,A+
235007,68,3. Python Homework,TRUE,A+
236081,68,4. Pandas Homework,TRUE,A+
237090,68,5. Matplotlib Homework,TRUE,A+
238028,68,Milestone: Pave Your Pathway,TRUE,A+
239060,68,6. Python APIs Homework,TRUE,A+
240042,68,Project 1,TRUE,A+
241029,68,10. SQLAlchemy Homework,TRUE,A+
242009,68,9. SQL Homework,TRUE,A+
243078,68,Milestone: Develop Your Resume,TRUE,A+
244049,68,11. HTML and CSS Homework,TRUE,A+
245009,68,12. Web Scraping and Mongo Homework,TRUE,A+
246042,68,Project 2,TRUE,A+
248063,68,14. Plot.ly Homework,TRUE,A+
250031,68,15. Geo-mapping Homework,TRUE,A+
251064,68,Milestone: Polish Your Online Presence,TRUE,A+
252090,68,Project 3,TRUE,A+
253032,68,Milestone: Employer-Ready,TRUE,A+
254092,68,18. Tableau Homework,TRUE,A+
255016,68,19. Supervised Learning Homework,TRUE,A+
256017,68,22. Big Data Homework,TRUE,A+
257046,68,Milestone: Employer-Competitive,TRUE,A+
258054,68,Project 4,TRUE,A+
259062,68,20. Unsupervised Learning Homework,TRUE,A+
260027,68,21. Deep Learning Homework,TRUE,A+
231019,69,0: Data Prework,TRUE,A+
232023,69,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,69,1. Excel Homework,TRUE,A+
234094,69,2. Visual Basic Homework,TRUE,A+
235007,69,3. Python Homework,TRUE,A+
236081,69,4. Pandas Homework,TRUE,A+
237090,69,5. Matplotlib Homework,TRUE,A+
238028,69,Milestone: Pave Your Pathway,TRUE,A+
239060,69,6. Python APIs Homework,TRUE,A+
240042,69,Project 1,TRUE,A+
241029,69,10. SQLAlchemy Homework,TRUE,A+
242009,69,9. SQL Homework,TRUE,A+
243078,69,Milestone: Develop Your Resume,TRUE,A+
244049,69,11. HTML and CSS Homework,TRUE,A+
245009,69,12. Web Scraping and Mongo Homework,TRUE,A+
246042,69,Project 2,TRUE,A+
248063,69,14. Plot.ly Homework,TRUE,A+
250031,69,15. Geo-mapping Homework,TRUE,A+
251064,69,Milestone: Polish Your Online Presence,TRUE,A+
252090,69,Project 3,TRUE,A+
253032,69,Milestone: Employer-Ready,TRUE,A+
254092,69,18. Tableau Homework,TRUE,A+
255016,69,19. Supervised Learning Homework,TRUE,A+
256017,69,22. Big Data Homework,TRUE,A+
257046,69,Milestone: Employer-Competitive,TRUE,A+
258054,69,Project 4,TRUE,A+
259062,69,20. Unsupervised Learning Homework,TRUE,A+
260027,69,21. Deep Learning Homework,TRUE,A+
231019,70,0: Data Prework,TRUE,A+
232023,70,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,70,1. Excel Homework,TRUE,A+
234094,70,2. Visual Basic Homework,TRUE,A+
235007,70,3. Python Homework,TRUE,A+
236081,70,4. Pandas Homework,TRUE,A+
237090,70,5. Matplotlib Homework,TRUE,A+
238028,70,Milestone: Pave Your Pathway,TRUE,A+
239060,70,6. Python APIs Homework,TRUE,A+
240042,70,Project 1,TRUE,A+
241029,70,10. SQLAlchemy Homework,TRUE,A+
242009,70,9. SQL Homework,TRUE,A+
243078,70,Milestone: Develop Your Resume,TRUE,A+
244049,70,11. HTML and CSS Homework,TRUE,A+
245009,70,12. Web Scraping and Mongo Homework,TRUE,A+
246042,70,Project 2,TRUE,A+
248063,70,14. Plot.ly Homework,TRUE,A+
250031,70,15. Geo-mapping Homework,TRUE,A+
251064,70,Milestone: Polish Your Online Presence,TRUE,A+
252090,70,Project 3,TRUE,A+
253032,70,Milestone: Employer-Ready,TRUE,A+
254092,70,18. Tableau Homework,TRUE,A+
255016,70,19. Supervised Learning Homework,TRUE,A+
256017,70,22. Big Data Homework,TRUE,A+
257046,70,Milestone: Employer-Competitive,TRUE,A+
258054,70,Project 4,TRUE,A+
259062,70,20. Unsupervised Learning Homework,TRUE,A+
260027,70,21. Deep Learning Homework,TRUE,A+
231019,71,0: Data Prework,FALSE,
232023,71,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,71,1. Excel Homework,TRUE,A+
234094,71,2. Visual Basic Homework,TRUE,A+
235007,71,3. Python Homework,TRUE,A+
236081,71,4. Pandas Homework,TRUE,A+
237090,71,5. Matplotlib Homework,TRUE,A+
238028,71,Milestone: Pave Your Pathway,TRUE,A+
239060,71,6. Python APIs Homework,TRUE,A+
240042,71,Project 1,TRUE,A+
241029,71,10. SQLAlchemy Homework,TRUE,A+
242009,71,9. SQL Homework,TRUE,A+
243078,71,Milestone: Develop Your Resume,TRUE,A+
244049,71,11. HTML and CSS Homework,TRUE,A+
245009,71,12. Web Scraping and Mongo Homework,TRUE,A+
246042,71,Project 2,TRUE,A+
248063,71,14. Plot.ly Homework,TRUE,A+
250031,71,15. Geo-mapping Homework,TRUE,A+
251064,71,Milestone: Polish Your Online Presence,TRUE,A+
252090,71,Project 3,TRUE,A+
253032,71,Milestone: Employer-Ready,TRUE,A+
254092,71,18. Tableau Homework,TRUE,A+
255016,71,19. Supervised Learning Homework,TRUE,A+
256017,71,22. Big Data Homework,TRUE,A+
257046,71,Milestone: Employer-Competitive,TRUE,A+
258054,71,Project 4,TRUE,A+
259062,71,20. Unsupervised Learning Homework,TRUE,A+
260027,71,21. Deep Learning Homework,TRUE,A+
231019,72,0: Data Prework,TRUE,A+
232023,72,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,72,1. Excel Homework,TRUE,A+
234094,72,2. Visual Basic Homework,TRUE,A+
235007,72,3. Python Homework,TRUE,A+
236081,72,4. Pandas Homework,TRUE,A+
237090,72,5. Matplotlib Homework,TRUE,A+
238028,72,Milestone: Pave Your Pathway,TRUE,A+
239060,72,6. Python APIs Homework,TRUE,A+
240042,72,Project 1,TRUE,A+
241029,72,10. SQLAlchemy Homework,TRUE,A+
242009,72,9. SQL Homework,TRUE,A+
243078,72,Milestone: Develop Your Resume,TRUE,A+
244049,72,11. HTML and CSS Homework,TRUE,A+
245009,72,12. Web Scraping and Mongo Homework,TRUE,A+
246042,72,Project 2,TRUE,A+
248063,72,14. Plot.ly Homework,TRUE,A+
250031,72,15. Geo-mapping Homework,TRUE,A+
251064,72,Milestone: Polish Your Online Presence,TRUE,A+
252090,72,Project 3,TRUE,A+
253032,72,Milestone: Employer-Ready,TRUE,A+
254092,72,18. Tableau Homework,TRUE,A+
255016,72,19. Supervised Learning Homework,TRUE,A+
256017,72,22. Big Data Homework,TRUE,A+
257046,72,Milestone: Employer-Competitive,TRUE,A+
258054,72,Project 4,TRUE,A+
259062,72,20. Unsupervised Learning Homework,TRUE,A+
260027,72,21. Deep Learning Homework,TRUE,A+
231019,73,0: Data Prework,TRUE,A+
232023,73,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,73,1. Excel Homework,TRUE,A+
234094,73,2. Visual Basic Homework,TRUE,A+
235007,73,3. Python Homework,TRUE,A+
236081,73,4. Pandas Homework,TRUE,A+
237090,73,5. Matplotlib Homework,TRUE,A+
238028,73,Milestone: Pave Your Pathway,TRUE,A+
239060,73,6. Python APIs Homework,TRUE,A+
240042,73,Project 1,TRUE,A+
241029,73,10. SQLAlchemy Homework,TRUE,A+
242009,73,9. SQL Homework,TRUE,A+
243078,73,Milestone: Develop Your Resume,TRUE,A+
244049,73,11. HTML and CSS Homework,TRUE,A+
245009,73,12. Web Scraping and Mongo Homework,TRUE,A+
246042,73,Project 2,TRUE,A+
248063,73,14. Plot.ly Homework,TRUE,A+
250031,73,15. Geo-mapping Homework,TRUE,A+
251064,73,Milestone: Polish Your Online Presence,TRUE,A+
252090,73,Project 3,TRUE,A+
253032,73,Milestone: Employer-Ready,TRUE,A+
254092,73,18. Tableau Homework,TRUE,A+
255016,73,19. Supervised Learning Homework,TRUE,A+
256017,73,22. Big Data Homework,TRUE,A+
257046,73,Milestone: Employer-Competitive,TRUE,A+
258054,73,Project 4,TRUE,A+
259062,73,20. Unsupervised Learning Homework,TRUE,A+
260027,73,21. Deep Learning Homework,TRUE,A+
231019,74,0: Data Prework,TRUE,A+
232023,74,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,74,1. Excel Homework,TRUE,A+
234094,74,2. Visual Basic Homework,TRUE,A+
235007,74,3. Python Homework,TRUE,A+
236081,74,4. Pandas Homework,TRUE,A+
237090,74,5. Matplotlib Homework,TRUE,A+
238028,74,Milestone: Pave Your Pathway,TRUE,A+
239060,74,6. Python APIs Homework,TRUE,A+
240042,74,Project 1,TRUE,A+
241029,74,10. SQLAlchemy Homework,TRUE,A+
242009,74,9. SQL Homework,TRUE,A+
243078,74,Milestone: Develop Your Resume,TRUE,A+
244049,74,11. HTML and CSS Homework,TRUE,A+
245009,74,12. Web Scraping and Mongo Homework,TRUE,A+
246042,74,Project 2,TRUE,A+
248063,74,14. Plot.ly Homework,TRUE,A+
250031,74,15. Geo-mapping Homework,TRUE,A+
251064,74,Milestone: Polish Your Online Presence,TRUE,A+
252090,74,Project 3,TRUE,A+
253032,74,Milestone: Employer-Ready,TRUE,A+
254092,74,18. Tableau Homework,TRUE,A+
255016,74,19. Supervised Learning Homework,TRUE,A+
256017,74,22. Big Data Homework,TRUE,A+
257046,74,Milestone: Employer-Competitive,TRUE,A+
258054,74,Project 4,TRUE,A+
259062,74,20. Unsupervised Learning Homework,TRUE,A+
260027,74,21. Deep Learning Homework,TRUE,A+
231019,75,0: Data Prework,FALSE,
232023,75,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,75,1. Excel Homework,TRUE,A+
234094,75,2. Visual Basic Homework,TRUE,A+
235007,75,3. Python Homework,TRUE,A+
236081,75,4. Pandas Homework,TRUE,A+
237090,75,5. Matplotlib Homework,TRUE,A+
238028,75,Milestone: Pave Your Pathway,TRUE,A+
239060,75,6. Python APIs Homework,TRUE,A+
240042,75,Project 1,TRUE,A+
241029,75,10. SQLAlchemy Homework,TRUE,A+
242009,75,9. SQL Homework,TRUE,A+
243078,75,Milestone: Develop Your Resume,TRUE,A+
244049,75,11. HTML and CSS Homework,TRUE,A+
245009,75,12. Web Scraping and Mongo Homework,TRUE,A+
246042,75,Project 2,TRUE,A+
248063,75,14. Plot.ly Homework,TRUE,A+
250031,75,15. Geo-mapping Homework,TRUE,A+
251064,75,Milestone: Polish Your Online Presence,TRUE,A+
252090,75,Project 3,TRUE,A+
253032,75,Milestone: Employer-Ready,TRUE,A+
254092,75,18. Tableau Homework,TRUE,A+
255016,75,19. Supervised Learning Homework,TRUE,A+
256017,75,22. Big Data Homework,TRUE,A+
257046,75,Milestone: Employer-Competitive,TRUE,A+
258054,75,Project 4,TRUE,A+
259062,75,20. Unsupervised Learning Homework,TRUE,A+
260027,75,21. Deep Learning Homework,TRUE,A+
231019,76,0: Data Prework,TRUE,A+
232023,76,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,76,1. Excel Homework,TRUE,A+
234094,76,2. Visual Basic Homework,TRUE,A+
235007,76,3. Python Homework,TRUE,A+
236081,76,4. Pandas Homework,TRUE,A+
237090,76,5. Matplotlib Homework,TRUE,A+
238028,76,Milestone: Pave Your Pathway,TRUE,A+
239060,76,6. Python APIs Homework,TRUE,A+
240042,76,Project 1,TRUE,A+
241029,76,10. SQLAlchemy Homework,TRUE,A+
242009,76,9. SQL Homework,TRUE,A+
243078,76,Milestone: Develop Your Resume,TRUE,A+
244049,76,11. HTML and CSS Homework,TRUE,A+
245009,76,12. Web Scraping and Mongo Homework,TRUE,A+
246042,76,Project 2,TRUE,A+
248063,76,14. Plot.ly Homework,TRUE,A+
250031,76,15. Geo-mapping Homework,TRUE,A+
251064,76,Milestone: Polish Your Online Presence,TRUE,A+
252090,76,Project 3,TRUE,A+
253032,76,Milestone: Employer-Ready,TRUE,A+
254092,76,18. Tableau Homework,TRUE,A+
255016,76,19. Supervised Learning Homework,TRUE,A+
256017,76,22. Big Data Homework,TRUE,A+
257046,76,Milestone: Employer-Competitive,TRUE,A+
258054,76,Project 4,TRUE,A+
259062,76,20. Unsupervised Learning Homework,TRUE,A+
260027,76,21. Deep Learning Homework,TRUE,A+
231019,77,0: Data Prework,TRUE,Incomplete
232023,77,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,77,1. Excel Homework,TRUE,A+
234094,77,2. Visual Basic Homework,TRUE,A+
235007,77,3. Python Homework,TRUE,A+
236081,77,4. Pandas Homework,TRUE,A+
237090,77,5. Matplotlib Homework,TRUE,A+
238028,77,Milestone: Pave Your Pathway,TRUE,A+
239060,77,6. Python APIs Homework,TRUE,A+
240042,77,Project 1,TRUE,A+
241029,77,10. SQLAlchemy Homework,TRUE,A+
242009,77,9. SQL Homework,TRUE,A+
243078,77,Milestone: Develop Your Resume,TRUE,A+
244049,77,11. HTML and CSS Homework,TRUE,A+
245009,77,12. Web Scraping and Mongo Homework,TRUE,A+
246042,77,Project 2,TRUE,A+
248063,77,14. Plot.ly Homework,TRUE,A+
250031,77,15. Geo-mapping Homework,TRUE,A+
251064,77,Milestone: Polish Your Online Presence,TRUE,A+
252090,77,Project 3,TRUE,A+
253032,77,Milestone: Employer-Ready,TRUE,A+
254092,77,18. Tableau Homework,TRUE,A+
255016,77,19. Supervised Learning Homework,TRUE,A+
256017,77,22. Big Data Homework,TRUE,A+
257046,77,Milestone: Employer-Competitive,TRUE,A+
258054,77,Project 4,TRUE,A+
259062,77,20. Unsupervised Learning Homework,TRUE,A+
260027,77,21. Deep Learning Homework,TRUE,A+
231019,78,0: Data Prework,TRUE,A+
232023,78,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,78,1. Excel Homework,TRUE,A+
234094,78,2. Visual Basic Homework,TRUE,A+
235007,78,3. Python Homework,TRUE,A+
236081,78,4. Pandas Homework,TRUE,A+
237090,78,5. Matplotlib Homework,TRUE,A+
238028,78,Milestone: Pave Your Pathway,TRUE,A+
239060,78,6. Python APIs Homework,TRUE,A+
240042,78,Project 1,TRUE,A+
241029,78,10. SQLAlchemy Homework,TRUE,A+
242009,78,9. SQL Homework,TRUE,A+
243078,78,Milestone: Develop Your Resume,TRUE,A+
244049,78,11. HTML and CSS Homework,TRUE,A+
245009,78,12. Web Scraping and Mongo Homework,TRUE,A+
246042,78,Project 2,TRUE,A+
248063,78,14. Plot.ly Homework,TRUE,A+
250031,78,15. Geo-mapping Homework,TRUE,A+
251064,78,Milestone: Polish Your Online Presence,TRUE,A+
252090,78,Project 3,TRUE,A+
253032,78,Milestone: Employer-Ready,TRUE,A+
254092,78,18. Tableau Homework,TRUE,A+
255016,78,19. Supervised Learning Homework,TRUE,A+
256017,78,22. Big Data Homework,TRUE,A+
257046,78,Milestone: Employer-Competitive,TRUE,A+
258054,78,Project 4,TRUE,A+
259062,78,20. Unsupervised Learning Homework,TRUE,A+
260027,78,21. Deep Learning Homework,TRUE,A+
231019,79,0: Data Prework,TRUE,A+
232023,79,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,79,1. Excel Homework,TRUE,A+
234094,79,2. Visual Basic Homework,TRUE,A+
235007,79,3. Python Homework,TRUE,A+
236081,79,4. Pandas Homework,TRUE,A+
237090,79,5. Matplotlib Homework,TRUE,A+
238028,79,Milestone: Pave Your Pathway,TRUE,A+
239060,79,6. Python APIs Homework,TRUE,A+
240042,79,Project 1,TRUE,A+
241029,79,10. SQLAlchemy Homework,TRUE,A+
242009,79,9. SQL Homework,TRUE,A+
243078,79,Milestone: Develop Your Resume,TRUE,A+
244049,79,11. HTML and CSS Homework,TRUE,A+
245009,79,12. Web Scraping and Mongo Homework,TRUE,A+
246042,79,Project 2,TRUE,A+
248063,79,14. Plot.ly Homework,TRUE,A+
250031,79,15. Geo-mapping Homework,TRUE,A+
251064,79,Milestone: Polish Your Online Presence,TRUE,A+
252090,79,Project 3,TRUE,A+
253032,79,Milestone: Employer-Ready,TRUE,A+
254092,79,18. Tableau Homework,TRUE,A+
255016,79,19. Supervised Learning Homework,TRUE,A+
256017,79,22. Big Data Homework,TRUE,A+
257046,79,Milestone: Employer-Competitive,TRUE,A+
258054,79,Project 4,TRUE,A+
259062,79,20. Unsupervised Learning Homework,TRUE,A+
260027,79,21. Deep Learning Homework,TRUE,A+
231019,80,0: Data Prework,TRUE,A+
232023,80,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,80,1. Excel Homework,TRUE,A+
234094,80,2. Visual Basic Homework,TRUE,A+
235007,80,3. Python Homework,TRUE,A+
236081,80,4. Pandas Homework,TRUE,A+
237090,80,5. Matplotlib Homework,TRUE,A+
238028,80,Milestone: Pave Your Pathway,TRUE,A+
239060,80,6. Python APIs Homework,TRUE,A+
240042,80,Project 1,TRUE,A+
241029,80,10. SQLAlchemy Homework,TRUE,A+
242009,80,9. SQL Homework,TRUE,A+
243078,80,Milestone: Develop Your Resume,TRUE,A+
244049,80,11. HTML and CSS Homework,TRUE,A+
245009,80,12. Web Scraping and Mongo Homework,TRUE,A+
246042,80,Project 2,TRUE,A+
248063,80,14. Plot.ly Homework,TRUE,A+
250031,80,15. Geo-mapping Homework,TRUE,A+
251064,80,Milestone: Polish Your Online Presence,TRUE,A+
252090,80,Project 3,TRUE,A+
253032,80,Milestone: Employer-Ready,TRUE,A+
254092,80,18. Tableau Homework,TRUE,A+
255016,80,19. Supervised Learning Homework,TRUE,A+
256017,80,22. Big Data Homework,TRUE,A+
257046,80,Milestone: Employer-Competitive,TRUE,A+
258054,80,Project 4,TRUE,A+
259062,80,20. Unsupervised Learning Homework,TRUE,A+
260027,80,21. Deep Learning Homework,TRUE,A+
231019,81,0: Data Prework,TRUE,A+
232023,81,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,81,1. Excel Homework,TRUE,A+
234094,81,2. Visual Basic Homework,TRUE,A+
235007,81,3. Python Homework,TRUE,A+
236081,81,4. Pandas Homework,TRUE,A+
237090,81,5. Matplotlib Homework,TRUE,A+
238028,81,Milestone: Pave Your Pathway,TRUE,A+
239060,81,6. Python APIs Homework,TRUE,A+
240042,81,Project 1,TRUE,A+
241029,81,10. SQLAlchemy Homework,TRUE,A+
242009,81,9. SQL Homework,TRUE,A+
243078,81,Milestone: Develop Your Resume,TRUE,A+
244049,81,11. HTML and CSS Homework,TRUE,A+
245009,81,12. Web Scraping and Mongo Homework,TRUE,A+
246042,81,Project 2,TRUE,A+
248063,81,14. Plot.ly Homework,TRUE,A+
250031,81,15. Geo-mapping Homework,TRUE,A+
251064,81,Milestone: Polish Your Online Presence,TRUE,A+
252090,81,Project 3,TRUE,A+
253032,81,Milestone: Employer-Ready,TRUE,A+
254092,81,18. Tableau Homework,TRUE,A+
